Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Clippers,0.454%,1000,Paul George:30.735 PPG,Kawhi Leonard:28.507 PPG,Norman Powell:19.286 PPG,Russell Westbrook:18.199 PPG,Eric Gordon:14.098 PPG,Marcus Morris:13.194 PPG,Ivica Zubac:11.312 PPG,Terance Mann:10.548 PPG,Nicolas Batum:7.541 PPG,Mason Plumlee:6.696 PPG
Suns,0.546%,1000,Devin Booker:38.052 PPG,Kevin Durant:34.745 PPG,Deandre Ayton:24.472 PPG,Chris Paul:19.026 PPG,Cameron Payne:10.055 PPG,Torrey Craig:8.566 PPG,Terrence Ross:8.021 PPG,Landry Shamet:7.718 PPG,Damion Lee:7.237 PPG,Josh Okogie:5.415 PPG
