Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.367%,1000,Pascal Siakam:32.539 PPG,OG Anunoby:24.536 PPG,Fred VanVleet:23.169 PPG,Gary Trent Jr.:20.753 PPG,Scottie Barnes:18.328 PPG,Chris Boucher:11.556 PPG,Precious Achiuwa:8.812 PPG,Otto Porter Jr.:5.953 PPG,Thaddeus Young:5.711 PPG,Juancho Hernangómez:5.049 PPG
Knicks,0.632%,1000,Julius Randle:37.727 PPG,Jalen Brunson:29.739 PPG,RJ Barrett:29.678 PPG,Immanuel Quickley:14.418 PPG,Quentin Grimes:13.898 PPG,Mitchell Robinson:9.588 PPG,Cam Reddish:9.542 PPG,Evan Fournier:7.709 PPG,Obi Toppin:7.392 PPG,Isaiah Hartenstein:5.558 PPG
