Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nets,0.42%,1000,Kevin Durant:45.485 PPG,Kyrie Irving:45.363 PPG,Royce O'Neale:19.693 PPG,Nic Claxton:16.02 PPG,Ben Simmons:8.556 PPG,Joe Harris:8.281 PPG,Yuta Watanabe:5.97 PPG,Cam Thomas:4.83 PPG,Edmond Sumner:3.472 PPG,Seth Curry:1.503 PPG
Mavericks,0.58%,1000,Luka Dončić:56.159 PPG,Spencer Dinwiddie:30.859 PPG,Christian Wood:20.199 PPG,Dorian Finney-Smith:14.584 PPG,Tim Hardaway Jr.:12.595 PPG,Reggie Bullock:10.75 PPG,Dwight Powell:5.926 PPG,Maxi Kleber:5.907 PPG,Josh Green:4.793 PPG,JaVale McGee:2.656 PPG
