Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Wizards,0.496%,1000,Bradley Beal:40.29 PPG,Kristaps Porziņģis:30.104 PPG,Kyle Kuzma:28.966 PPG,Monte Morris:14.725 PPG,Rui Hachimura:13.373 PPG,Will Barton:12.115 PPG,Delon Wright:8.524 PPG,Deni Avdija:5.113 PPG,Corey Kispert:4.356 PPG,Anthony Gill:3.548 PPG
Hornets,0.503%,1000,Terry Rozier:37.964 PPG,Kelly Oubre Jr.:23.956 PPG,Gordon Hayward:22.715 PPG,P.J. Washington:22.329 PPG,Dennis Smith Jr.:15.11 PPG,Jalen McDaniels:11.094 PPG,Mason Plumlee:8.596 PPG,Nick Richards:8.356 PPG,James Bouknight:6.552 PPG,Théo Maledon:3.866 PPG
