Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.626%,1000,Pascal Siakam:35.739 PPG,Gary Trent Jr.:28.154 PPG,OG Anunoby:25.954 PPG,Fred VanVleet:24.247 PPG,Scottie Barnes:23.926 PPG,Chris Boucher:12.506 PPG,Precious Achiuwa:7.66 PPG,Otto Porter Jr.:3.519 PPG,Christian Koloko:3.136 PPG,Thaddeus Young:1.416 PPG
Bulls,0.374%,1000,DeMar DeRozan:32.39 PPG,Zach LaVine:31.551 PPG,Nikola Vučević:24.718 PPG,Ayo Dosunmu:20.231 PPG,Patrick Williams:10.679 PPG,Goran Dragić:9.432 PPG,Coby White:9.166 PPG,Andre Drummond:7.97 PPG,Javonte Green:6.173 PPG,Alex Caruso:5.556 PPG
