Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.622%,1000,Tyrese Haliburton:35.122 PPG,Buddy Hield:32.676 PPG,Myles Turner:24.65 PPG,Bennedict Mathurin:20.617 PPG,Andrew Nembhard:13.034 PPG,Aaron Nesmith:11.899 PPG,Jalen Smith:10.324 PPG,T.J. McConnell:7.483 PPG,Chris Duarte:6.526 PPG,Oshae Brissett:4.679 PPG
Magic,0.376%,1000,Franz Wagner:26.631 PPG,Paolo Banchero:24.555 PPG,Wendell Carter Jr.:18.086 PPG,Bol Bol:16.048 PPG,Markelle Fultz:14.793 PPG,Cole Anthony:12.566 PPG,Moritz Wagner:12.116 PPG,Jalen Suggs:12.056 PPG,Gary Harris:11.534 PPG,Terrence Ross:10.936 PPG
