Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Hornets,0.328%,1000,LaMelo Ball:34.115 PPG,Terry Rozier:31.044 PPG,Kelly Oubre Jr.:26.649 PPG,P.J. Washington:20.352 PPG,Gordon Hayward:17.456 PPG,Dennis Smith Jr.:8.6 PPG,Mark Williams:6.296 PPG,Nick Richards:5.19 PPG,Cody Martin:4.386 PPG,Svi Mykhailiuk:3.847 PPG
Nets,0.672%,1000,Mikal Bridges:37.097 PPG,Cameron Johnson:26.168 PPG,Spencer Dinwiddie:22.833 PPG,Nic Claxton:17.556 PPG,Royce O'Neale:15.258 PPG,Seth Curry:12.545 PPG,Dorian Finney-Smith:11.723 PPG,Joe Harris:10.737 PPG,Ben Simmons:9.93 PPG,Yuta Watanabe:6.551 PPG
