Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Lakers,0.475%,1000,LeBron James:35.223 PPG,Anthony Davis:26.035 PPG,D'Angelo Russell:18.824 PPG,Malik Beasley:16.525 PPG,Lonnie Walker IV:13.883 PPG,Dennis Schröder:10.804 PPG,Rui Hachimura:10.782 PPG,Austin Reaves:9.626 PPG,Troy Brown Jr.:8.709 PPG,Jarred Vanderbilt:8.422 PPG
Rockets,0.525%,1000,Jalen Green:36.215 PPG,Kevin Porter Jr.:31.838 PPG,Alperen Şengün:21.219 PPG,Jabari Smith Jr.:19.693 PPG,Kenyon Martin Jr.:18.417 PPG,Jae'Sean Tate:11.385 PPG,Tari Eason:10.667 PPG,Daishen Nix:4.31 PPG,TyTy Washington Jr.:4.102 PPG,Usman Garuba:2.673 PPG
