Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Celtics,0.489%,1000,Jayson Tatum:40.125 PPG,Jaylen Brown:38.591 PPG,Malcolm Brogdon:15.889 PPG,Marcus Smart:15.505 PPG,Derrick White:14.784 PPG,Al Horford:13.52 PPG,Grant Williams:9.122 PPG,Robert Williams:8.85 PPG,Sam Hauser:4.697 PPG,Mike Muscala:3.594 PPG
76ers,0.51%,1000,Joel Embiid:42.1 PPG,Tyrese Maxey:29.901 PPG,James Harden:29.676 PPG,Tobias Harris:22.467 PPG,De'Anthony Melton:13.383 PPG,Shake Milton:7.869 PPG,Georges Niang:7.737 PPG,Jalen McDaniels:4.679 PPG,P.J. Tucker:4.333 PPG,Danuel House Jr.:2.896 PPG
