Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.37%,1000,Buddy Hield:36.875 PPG,Bennedict Mathurin:30.488 PPG,Myles Turner:29.742 PPG,Jalen Smith:17.682 PPG,Andrew Nembhard:12.086 PPG,Aaron Nesmith:11.541 PPG,T.J. McConnell:7.637 PPG,Isaiah Jackson:7.007 PPG,Oshae Brissett:4.846 PPG,Goga Bitadze:2.912 PPG
Trailblazers,0.629%,1000,Anfernee Simons:58.123 PPG,Jerami Grant:47.903 PPG,Jusuf Nurkić:26.033 PPG,Justise Winslow:15.581 PPG,Shaedon Sharpe:12.19 PPG,Trendon Watford:6.873 PPG,Greg Brown III:1.965 PPG,Jabari Walker:1.525 PPG,John Butler:0.318 PPG
