Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Trailblazers,0.586%,1000,Anfernee Simons:37.356 PPG,Damian Lillard:36.197 PPG,Jerami Grant:30.093 PPG,Jusuf Nurkić:15.099 PPG,Josh Hart:13.786 PPG,Shaedon Sharpe:10.924 PPG,Justise Winslow:8.735 PPG,Keon Johnson:6.99 PPG,Drew Eubanks:5.346 PPG,Trendon Watford:2.498 PPG
Bucks,0.414%,1000,Giannis Antetokounmpo:39.974 PPG,Jrue Holiday:30.346 PPG,Brook Lopez:26.604 PPG,Bobby Portis:18.267 PPG,Jevon Carter:13.248 PPG,Grayson Allen:10.825 PPG,Jordan Nwora:6.88 PPG,MarJon Beauchamp:6.5 PPG,George Hill:5.224 PPG,Wesley Matthews:3.242 PPG
