Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Heat,0.291%,1000,Tyler Herro:26.993 PPG,Bam Adebayo:25.108 PPG,Jimmy Butler:21.787 PPG,Max Strus:17.742 PPG,Kyle Lowry:13.514 PPG,Victor Oladipo:13.5 PPG,Gabe Vincent:12.559 PPG,Caleb Martin:11.297 PPG,Kevin Love:8.2 PPG,Haywood Highsmith:5.03 PPG
Bucks,0.708%,1000,Giannis Antetokounmpo:39.813 PPG,Jrue Holiday:29.841 PPG,Brook Lopez:22.022 PPG,Bobby Portis:18.464 PPG,Khris Middleton:14.029 PPG,Grayson Allen:13.244 PPG,Pat Connaughton:10.667 PPG,Jevon Carter:9.329 PPG,Joe Ingles:7.785 PPG,Jae Crowder:5.921 PPG
