Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Cavaliers,0.624%,1000,Donovan Mitchell:42.104 PPG,Darius Garland:32.446 PPG,Evan Mobley:23.618 PPG,Jarrett Allen:21.286 PPG,Caris LeVert:15.688 PPG,Cedi Osman:9.045 PPG,Isaac Okoro:6.232 PPG,Dean Wade:5.387 PPG,Lamar Stevens:4.466 PPG,Ricky Rubio:4.037 PPG
Hawks,0.375%,1000,Dejounte Murray:30.616 PPG,Trae Young:30.42 PPG,Bogdan Bogdanović:18.368 PPG,De'Andre Hunter:18.125 PPG,John Collins:14.979 PPG,Clint Capela:13.124 PPG,Saddiq Bey:11.065 PPG,Onyeka Okongwu:8.897 PPG,AJ Griffin:8.349 PPG,Aaron Holiday:2.699 PPG
