Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pelicans,0.403%,1000,Brandon Ingram:25.207 PPG,CJ McCollum:25.157 PPG,Zion Williamson:24.157 PPG,Jonas Valančiūnas:18.104 PPG,Trey Murphy III:14.491 PPG,Jose Alvarado:11.191 PPG,Naji Marshall:10.951 PPG,Josh Richardson:10.174 PPG,Herbert Jones:9.095 PPG,Larry Nance Jr.:8.355 PPG
Timberwolves,0.597%,1000,Anthony Edwards:32.975 PPG,Karl-Anthony Towns:23.865 PPG,Mike Conley:15.371 PPG,Jaden McDaniels:14.766 PPG,Naz Reid:14.47 PPG,Rudy Gobert:14.11 PPG,Jaylen Nowell:14.058 PPG,Kyle Anderson:13.979 PPG,Taurean Prince:12.216 PPG,Austin Rivers:6.196 PPG
