Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Thunder,0.5454%,5000,Shai Gilgeous-Alexander:43.186 PPG,Josh Giddey:27.2706 PPG,Jalen Williams:21.2078 PPG,Luguentz Dort:20.069 PPG,Kenrich Williams:9.6336 PPG,Isaiah Joe:9.4942 PPG,Aleksej Pokusevski:8.9796 PPG,Aaron Wiggins:6.6616 PPG,Jeremiah Robinson-Earl:6.5864 PPG,Jaylin Williams:5.8024 PPG
Pelicans,0.4544%,5000,Zion Williamson:26.6874 PPG,Brandon Ingram:26.3712 PPG,CJ McCollum:26.2618 PPG,Jonas Valančiūnas:15.9158 PPG,Trey Murphy III:15.3326 PPG,Jose Alvarado:9.9836 PPG,Herbert Jones:9.772 PPG,Naji Marshall:9.513 PPG,Josh Richardson:9.0736 PPG,Larry Nance Jr.:7.278 PPG
