Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nuggets,0.809%,1000,Nikola Jokić:37.363 PPG,Jamal Murray:31.455 PPG,Michael Porter Jr.:24.447 PPG,Aaron Gordon:22.919 PPG,Kentavious Caldwell-Pope:17.473 PPG,Bruce Brown:16.412 PPG,Jeff Green:7.597 PPG,Reggie Jackson:7.097 PPG,Vlatko Čančar:4.868 PPG,Christian Braun:3.24 PPG
Spurs,0.19%,1000,Keldon Johnson:30.379 PPG,Devin Vassell:26.695 PPG,Devonte' Graham:19.394 PPG,Tre Jones:16.046 PPG,Jeremy Sochan:12.941 PPG,Zach Collins:10.815 PPG,Doug McDermott:10.192 PPG,Malaki Branham:9.889 PPG,Keita Bates-Diop:7.8 PPG,Romeo Langford:6.937 PPG
