Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Cavaliers,0.69%,1000,Donovan Mitchell:50.779 PPG,Darius Garland:29.536 PPG,Evan Mobley:19.882 PPG,Caris LeVert:19.431 PPG,Jarrett Allen:17.658 PPG,Kevin Love:11.261 PPG,Cedi Osman:8.418 PPG,Dean Wade:7.704 PPG,Lamar Stevens:2.674 PPG,Isaac Okoro:1.736 PPG
Bucks,0.31%,1000,Giannis Antetokounmpo:41.013 PPG,Jrue Holiday:30.664 PPG,Brook Lopez:24.253 PPG,Bobby Portis:17.213 PPG,Jevon Carter:12.36 PPG,Grayson Allen:11.135 PPG,MarJon Beauchamp:7.159 PPG,Jordan Nwora:5.306 PPG,George Hill:4.798 PPG,Wesley Matthews:2.977 PPG
