Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pistons,0.367%,1000,Cade Cunningham:25.815 PPG,Bojan Bogdanović:25.175 PPG,James Wiseman:16.745 PPG,Jaden Ivey:15.755 PPG,Alec Burks:14.414 PPG,Marvin Bagley III:13.965 PPG,Isaiah Stewart:11.768 PPG,Jalen Duren:11.416 PPG,Killian Hayes:11.288 PPG,Isaiah Livers:7.309 PPG
Raptors,0.632%,1000,Pascal Siakam:29.604 PPG,Fred VanVleet:23.919 PPG,Gary Trent Jr.:21.389 PPG,OG Anunoby:19.522 PPG,Scottie Barnes:18.957 PPG,Jakob Poeltl:18.814 PPG,Precious Achiuwa:10.58 PPG,Chris Boucher:9.552 PPG,Otto Porter Jr.:5.313 PPG,Thaddeus Young:4.589 PPG
