Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Lakers,0.18%,1000,LeBron James:35.447 PPG,Anthony Davis:26.155 PPG,Lonnie Walker IV:14.349 PPG,D'Angelo Russell:14.189 PPG,Malik Beasley:13.832 PPG,Dennis Schröder:11.029 PPG,Rui Hachimura:10.444 PPG,Austin Reaves:9.284 PPG,Troy Brown Jr.:8.162 PPG,Jarred Vanderbilt:7.625 PPG
Mavericks,0.82%,1000,Luka Dončić:48.718 PPG,Kyrie Irving:44.269 PPG,Tim Hardaway Jr.:20.029 PPG,Christian Wood:19.66 PPG,Reggie Bullock:11.237 PPG,Josh Green:10.305 PPG,Maxi Kleber:8.207 PPG,Dwight Powell:5.788 PPG,Justin Holiday:5.646 PPG,Frank Ntilikina:1.506 PPG
