Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Mavericks,0.686%,1000,Luka Dončić:51.848 PPG,Spencer Dinwiddie:26.538 PPG,Christian Wood:23.663 PPG,Tim Hardaway Jr.:20.409 PPG,Dorian Finney-Smith:13.72 PPG,Reggie Bullock:9.922 PPG,Maxi Kleber:7.985 PPG,Josh Green:7.768 PPG,Kemba Walker:5.974 PPG,Dwight Powell:5.01 PPG
Clippers,0.313%,1000,Paul George:30.628 PPG,Kawhi Leonard:25.463 PPG,Norman Powell:20.199 PPG,Marcus Morris:16.345 PPG,Reggie Jackson:13.085 PPG,John Wall:12.301 PPG,Ivica Zubac:11.49 PPG,Luke Kennard:11.006 PPG,Terance Mann:10.597 PPG,Nicolas Batum:8.076 PPG
