Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pistons,0.573%,1000,Bojan Bogdanović:33.819 PPG,Jaden Ivey:25.98 PPG,Saddiq Bey:22.617 PPG,Isaiah Stewart:17.577 PPG,Marvin Bagley III:15.767 PPG,Alec Burks:15.48 PPG,Killian Hayes:12.987 PPG,Jalen Duren:8.77 PPG,Hamidou Diallo:5.441 PPG,Cory Joseph:4.823 PPG
Grizzlies,0.426%,1000,Ja Morant:43.296 PPG,Dillon Brooks:30.538 PPG,Jaren Jackson Jr.:22.487 PPG,Tyus Jones:13.571 PPG,Santi Aldama:13.13 PPG,John Konchar:12.922 PPG,Brandon Clarke:9.313 PPG,David Roddy:6.528 PPG,Ziaire Williams:4.908 PPG,Kennedy Chandler:2.205 PPG
