Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Lakers,0.508%,1000,LeBron James:32.857 PPG,Anthony Davis:23.373 PPG,D'Angelo Russell:17.619 PPG,Malik Beasley:17.017 PPG,Lonnie Walker IV:16.571 PPG,Rui Hachimura:13.088 PPG,Dennis Schröder:10.648 PPG,Troy Brown Jr.:10.083 PPG,Jarred Vanderbilt:9.646 PPG,Austin Reaves:8.687 PPG
Pelicans,0.492%,1000,CJ McCollum:25.296 PPG,Zion Williamson:24.554 PPG,Brandon Ingram:22.788 PPG,Jonas Valančiūnas:18.314 PPG,Josh Richardson:13.207 PPG,Trey Murphy III:12.609 PPG,Naji Marshall:12.237 PPG,Jose Alvarado:11.648 PPG,Larry Nance Jr.:9.585 PPG,Herbert Jones:8.521 PPG
