Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Trailblazers,0.634%,1000,Damian Lillard:41.556 PPG,Anfernee Simons:31.122 PPG,Jerami Grant:28.196 PPG,Jusuf Nurkić:14.705 PPG,Matisse Thybulle:13.792 PPG,Cam Reddish:13.701 PPG,Justise Winslow:8.126 PPG,Shaedon Sharpe:7.451 PPG,Nassir Little:5.394 PPG,Drew Eubanks:4.946 PPG
Hawks,0.366%,1000,Dejounte Murray:31.311 PPG,Trae Young:30.925 PPG,Bogdan Bogdanović:18.923 PPG,De'Andre Hunter:18.544 PPG,John Collins:15.683 PPG,Clint Capela:13.508 PPG,Saddiq Bey:11.082 PPG,Onyeka Okongwu:8.811 PPG,AJ Griffin:8.689 PPG,Aaron Holiday:2.656 PPG
