Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nets,0.772%,1000,Kyrie Irving:42.978 PPG,Kevin Durant:42.551 PPG,Royce O'Neale:16.761 PPG,Nic Claxton:16.322 PPG,Joe Harris:10.737 PPG,Ben Simmons:10.17 PPG,T.J. Warren:9.156 PPG,Seth Curry:8.529 PPG,Yuta Watanabe:7.973 PPG,Edmond Sumner:4.644 PPG
Hawks,0.228%,1000,Trae Young:30.9 PPG,Dejounte Murray:28.601 PPG,Bogdan Bogdanović:21.345 PPG,De'Andre Hunter:16.492 PPG,John Collins:13.696 PPG,Clint Capela:13.402 PPG,AJ Griffin:10.318 PPG,Onyeka Okongwu:7.816 PPG,Aaron Holiday:3.666 PPG,Jalen Johnson:3.467 PPG
