Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Warriors,0.763%,1000,Stephen Curry:45.175 PPG,Klay Thompson:32.823 PPG,Andrew Wiggins:25.126 PPG,Jordan Poole:24.648 PPG,Donte DiVincenzo:11.936 PPG,Draymond Green:11.447 PPG,Jonathan Kuminga:8.709 PPG,Kevon Looney:7.26 PPG,JaMychal Green:4.628 PPG,Andre Iguodala:1.691 PPG
Rockets,0.237%,1000,Jalen Green:35.436 PPG,Kevin Porter Jr.:31.594 PPG,Alperen Şengün:20.458 PPG,Jabari Smith Jr.:19.248 PPG,Kenyon Martin Jr.:17.645 PPG,Jae'Sean Tate:10.782 PPG,Tari Eason:9.91 PPG,Daishen Nix:4.104 PPG,TyTy Washington Jr.:3.831 PPG,Usman Garuba:2.526 PPG
