Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.429%,1000,Tyrese Haliburton:32.253 PPG,Buddy Hield:28.423 PPG,Myles Turner:25.13 PPG,Bennedict Mathurin:18.882 PPG,Aaron Nesmith:10.939 PPG,Jordan Nwora:10.576 PPG,Andrew Nembhard:10.408 PPG,Jalen Smith:8.069 PPG,T.J. McConnell:7.803 PPG,Chris Duarte:7.267 PPG
Bulls,0.57%,1000,Zach LaVine:38.537 PPG,DeMar DeRozan:37.149 PPG,Nikola Vučević:30.1 PPG,Patrick Williams:14.678 PPG,Ayo Dosunmu:12.988 PPG,Coby White:10.689 PPG,Alex Caruso:6.542 PPG,Patrick Beverley:5.756 PPG,Javonte Green:4.713 PPG,Derrick Jones Jr.:3.737 PPG
