Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Suns,0.305%,1000,Devin Booker:36.524 PPG,Kevin Durant:27.393 PPG,Deandre Ayton:23.566 PPG,Chris Paul:17.147 PPG,Cameron Payne:11.824 PPG,Terrence Ross:10.813 PPG,Torrey Craig:9.048 PPG,Landry Shamet:8.902 PPG,Damion Lee:7.748 PPG,Josh Okogie:4.413 PPG
Mavericks,0.695%,1000,Luka Dončić:47.795 PPG,Kyrie Irving:43.161 PPG,Tim Hardaway Jr.:19.494 PPG,Christian Wood:19.366 PPG,Reggie Bullock:10.461 PPG,Josh Green:9.987 PPG,Maxi Kleber:7.962 PPG,Dwight Powell:5.334 PPG,Justin Holiday:5.304 PPG,Frank Ntilikina:1.521 PPG
