Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Knicks,0.079%,1000,Jalen Brunson:29.542 PPG,RJ Barrett:29.308 PPG,Julius Randle:24.128 PPG,Evan Fournier:13.045 PPG,Isaiah Hartenstein:10.666 PPG,Immanuel Quickley:9.519 PPG,Obi Toppin:9.087 PPG,Mitchell Robinson:8.186 PPG,Cam Reddish:7.523 PPG,Derrick Rose:6.067 PPG
76ers,0.914%,1000,Tyrese Maxey:45.765 PPG,Joel Embiid:41.329 PPG,James Harden:34.463 PPG,Tobias Harris:24.719 PPG,De'Anthony Melton:12.441 PPG,P.J. Tucker:10.175 PPG,Georges Niang:8.289 PPG,Danuel House Jr.:2.956 PPG,Montrezl Harrell:1.444 PPG,Matisse Thybulle:0.88 PPG
