Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bucks,0.514%,1000,Giannis Antetokounmpo:46.291 PPG,Jrue Holiday:32.864 PPG,Brook Lopez:23.032 PPG,Bobby Portis:16.777 PPG,Grayson Allen:10.147 PPG,George Hill:5.712 PPG,Jordan Nwora:4.986 PPG,Jevon Carter:4.863 PPG,Wesley Matthews:3.361 PPG,Serge Ibaka:1.341 PPG
Timberwolves,0.47%,1000,Anthony Edwards:38.731 PPG,Karl-Anthony Towns:31.355 PPG,D'Angelo Russell:18.595 PPG,Rudy Gobert:16.62 PPG,Jaden McDaniels:13.072 PPG,Jaylen Nowell:13.069 PPG,Taurean Prince:8.032 PPG,Naz Reid:4.494 PPG,Jordan McLaughlin:4.151 PPG,Kyle Anderson:0.318 PPG
