Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pelicans,0.388%,1000,CJ McCollum:31.076 PPG,Zion Williamson:27.426 PPG,Brandon Ingram:22.843 PPG,Trey Murphy III:15.719 PPG,Jonas Valančiūnas:15.575 PPG,Larry Nance Jr.:12.931 PPG,Jose Alvarado:10.133 PPG,Naji Marshall:9.166 PPG,Herbert Jones:8.58 PPG,Devonte' Graham:5.046 PPG
Pacers,0.61%,1000,Tyrese Haliburton:38.063 PPG,Buddy Hield:34.77 PPG,Bennedict Mathurin:27.695 PPG,Myles Turner:15.976 PPG,Jalen Smith:12.98 PPG,Aaron Nesmith:10.274 PPG,Chris Duarte:9.667 PPG,Isaiah Jackson:7.42 PPG,Andrew Nembhard:5.504 PPG,T.J. McConnell:3.422 PPG
