Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Suns,0.443%,1000,Devin Booker:36.957 PPG,Kevin Durant:33.162 PPG,Deandre Ayton:23.431 PPG,Chris Paul:17.307 PPG,Cameron Payne:10.557 PPG,Terrence Ross:8.846 PPG,Landry Shamet:8.806 PPG,Torrey Craig:7.993 PPG,Damion Lee:7.341 PPG,Josh Okogie:4.732 PPG
Jazz,0.557%,1000,Lauri Markkanen:43.887 PPG,Jordan Clarkson:36.687 PPG,Kris Dunn:18.076 PPG,Kelly Olynyk:16.629 PPG,Collin Sexton:16.602 PPG,Walker Kessler:10.37 PPG,Talen Horton-Tucker:7.796 PPG,Ochai Agbaji:5.531 PPG,Rudy Gay:4.058 PPG,Damian Jones:3.268 PPG
