Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.687%,1000,Tyrese Maxey:39.705 PPG,Joel Embiid:35.897 PPG,James Harden:32.193 PPG,Tobias Harris:24.516 PPG,De'Anthony Melton:11.729 PPG,Georges Niang:8.654 PPG,P.J. Tucker:7.934 PPG,Danuel House Jr.:2.551 PPG,Montrezl Harrell:1.862 PPG,Shake Milton:1.81 PPG
Hawks,0.313%,1000,Dejounte Murray:38.966 PPG,Trae Young:36.886 PPG,De'Andre Hunter:21.258 PPG,John Collins:17.757 PPG,Clint Capela:11.594 PPG,Onyeka Okongwu:7.804 PPG,Justin Holiday:7.351 PPG,AJ Griffin:4.704 PPG,Aaron Holiday:4.61 PPG,Jalen Johnson:3.027 PPG
