Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Magic,0.447%,1000,Paolo Banchero:30.401 PPG,Franz Wagner:28.051 PPG,Wendell Carter Jr.:20.99 PPG,Cole Anthony:20.236 PPG,Jalen Suggs:16.573 PPG,Bol Bol:13.953 PPG,Terrence Ross:11.949 PPG,Chuma Okeke:6.221 PPG,Mo Bamba:5.9 PPG,Caleb Houstan:3.022 PPG
Bulls,0.552%,1000,Zach LaVine:36.636 PPG,DeMar DeRozan:32.379 PPG,Nikola Vučević:25.006 PPG,Ayo Dosunmu:17.078 PPG,Patrick Williams:11.203 PPG,Goran Dragić:10.514 PPG,Coby White:9.556 PPG,Andre Drummond:7.454 PPG,Alex Caruso:5.624 PPG,Javonte Green:5.188 PPG
