Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Thunder,0.696%,1000,Shai Gilgeous-Alexander:52.616 PPG,Josh Giddey:24.324 PPG,Luguentz Dort:22.168 PPG,Tre Mann:14.677 PPG,Aleksej Pokusevski:12.87 PPG,Jalen Williams:11.375 PPG,Jeremiah Robinson-Earl:7.888 PPG,Kenrich Williams:7.388 PPG,Aaron Wiggins:6.391 PPG,Darius Bazley:5.612 PPG
Grizzlies,0.304%,1000,Ja Morant:36.436 PPG,Desmond Bane:33.012 PPG,Dillon Brooks:21.324 PPG,Tyus Jones:12.165 PPG,Santi Aldama:11.601 PPG,John Konchar:9.167 PPG,Brandon Clarke:8.186 PPG,Jaren Jackson Jr.:8.174 PPG,Steven Adams:7.82 PPG,Jake LaRavia:4.942 PPG
