Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Magic,0.135%,1000,Paolo Banchero:23.636 PPG,Franz Wagner:21.798 PPG,Wendell Carter Jr.:17.376 PPG,Cole Anthony:16.68 PPG,Bol Bol:16.093 PPG,Jalen Suggs:13.483 PPG,Gary Harris:13.291 PPG,Terrence Ross:11.171 PPG,Moritz Wagner:7.453 PPG,Chuma Okeke:5.585 PPG
Nets,0.864%,1000,Kevin Durant:44.295 PPG,Kyrie Irving:42.905 PPG,Royce O'Neale:18.603 PPG,Nic Claxton:15.27 PPG,Seth Curry:13.728 PPG,Ben Simmons:12.156 PPG,Joe Harris:9.221 PPG,Yuta Watanabe:8.109 PPG,Edmond Sumner:5.294 PPG,Cam Thomas:4.26 PPG
