Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Wizards,0.691%,1000,Bradley Beal:42.694 PPG,Kyle Kuzma:35.691 PPG,Kristaps Porziņģis:31.051 PPG,Monte Morris:13.235 PPG,Corey Kispert:12.512 PPG,Will Barton:9.4 PPG,Deni Avdija:8.988 PPG,Jordan Goodwin:7.707 PPG,Daniel Gafford:3.364 PPG,Anthony Gill:2.335 PPG
Hornets,0.308%,1000,Terry Rozier:43.068 PPG,Kelly Oubre Jr.:35.094 PPG,P.J. Washington:28.358 PPG,Jalen McDaniels:13.989 PPG,Mason Plumlee:11.106 PPG,Nick Richards:9.186 PPG,James Bouknight:5.426 PPG,Théo Maledon:5.034 PPG,Bryce McGowens:2.078 PPG,JT Thor:1.574 PPG
