Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Celtics,0.74%,1000,Jayson Tatum:46.906 PPG,Jaylen Brown:40.573 PPG,Marcus Smart:16.156 PPG,Al Horford:16.104 PPG,Malcolm Brogdon:14.135 PPG,Grant Williams:12.143 PPG,Derrick White:11.022 PPG,Sam Hauser:6.911 PPG,Payton Pritchard:4.237 PPG,Luke Kornet:2.543 PPG
Pelicans,0.258%,1000,CJ McCollum:30.994 PPG,Zion Williamson:28.511 PPG,Brandon Ingram:27.881 PPG,Trey Murphy III:14.757 PPG,Jonas Valančiūnas:12.087 PPG,Herbert Jones:11.523 PPG,Larry Nance Jr.:10.146 PPG,Jose Alvarado:7.836 PPG,Naji Marshall:5.933 PPG,Devonte' Graham:3.384 PPG
