Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nuggets,0.557%,1000,Nikola Jokić:28.895 PPG,Michael Porter Jr.:26.502 PPG,Jamal Murray:25.59 PPG,Aaron Gordon:19.66 PPG,Kentavious Caldwell-Pope:19.329 PPG,Bones Hyland:16.643 PPG,Bruce Brown:14.99 PPG,Jeff Green:7.823 PPG,DeAndre Jordan:4.13 PPG,Christian Braun:3.532 PPG
Mavericks,0.442%,1000,Luka Dončić:54.917 PPG,Spencer Dinwiddie:31.406 PPG,Christian Wood:19.486 PPG,Dorian Finney-Smith:16.833 PPG,Tim Hardaway Jr.:15.073 PPG,Reggie Bullock:8.089 PPG,Maxi Kleber:5.694 PPG,Dwight Powell:5.416 PPG,Josh Green:4.712 PPG,Facundo Campazzo:0.903 PPG
