Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Clippers,0.711%,1000,Paul George:56.403 PPG,Reggie Jackson:27.96 PPG,Ivica Zubac:22.438 PPG,Kawhi Leonard:18.172 PPG,Terance Mann:13.791 PPG,Nicolas Batum:7.367 PPG,Robert Covington:6.532 PPG,Brandon Boston Jr.:5.16 PPG,Amir Coffey:3.56 PPG,Moussa Diabaté:3.106 PPG
Magic,0.289%,1000,Paolo Banchero:31.52 PPG,Franz Wagner:30.647 PPG,Bol Bol:16.69 PPG,Cole Anthony:16.672 PPG,Markelle Fultz:14.802 PPG,Terrence Ross:12.689 PPG,Moritz Wagner:10.854 PPG,Mo Bamba:7.835 PPG,R.J. Hampton:5.002 PPG,Caleb Houstan:4.412 PPG
