Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Celtics,0.607%,1000,Jayson Tatum:41.136 PPG,Jaylen Brown:37.708 PPG,Marcus Smart:15.957 PPG,Malcolm Brogdon:15.448 PPG,Al Horford:14.356 PPG,Derrick White:13.749 PPG,Grant Williams:9.462 PPG,Robert Williams:9.384 PPG,Mike Muscala:5.017 PPG,Sam Hauser:4.939 PPG
Hawks,0.393%,1000,Dejounte Murray:31.267 PPG,Trae Young:30.701 PPG,De'Andre Hunter:18.905 PPG,Bogdan Bogdanović:17.387 PPG,John Collins:15.301 PPG,Clint Capela:13.306 PPG,Saddiq Bey:13.068 PPG,Onyeka Okongwu:8.559 PPG,AJ Griffin:8.167 PPG,Jalen Johnson:3.323 PPG
