Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bucks,0.665%,1000,Giannis Antetokounmpo:37.515 PPG,Jrue Holiday:29.957 PPG,Brook Lopez:21.187 PPG,Bobby Portis:17.979 PPG,Grayson Allen:13.576 PPG,Khris Middleton:13.32 PPG,Pat Connaughton:10.11 PPG,Jevon Carter:9.168 PPG,Joe Ingles:7.669 PPG,Jae Crowder:5.381 PPG
Magic,0.335%,1000,Franz Wagner:27.822 PPG,Paolo Banchero:26.757 PPG,Wendell Carter Jr.:20.06 PPG,Markelle Fultz:19.333 PPG,Cole Anthony:14.087 PPG,Bol Bol:11.043 PPG,Gary Harris:10.966 PPG,Jalen Suggs:10.687 PPG,Moritz Wagner:10.23 PPG,Chuma Okeke:4.695 PPG
