Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nuggets,0.581%,1000,Nikola Jokić:36.077 PPG,Jamal Murray:30.915 PPG,Michael Porter Jr.:24.421 PPG,Aaron Gordon:20.958 PPG,Kentavious Caldwell-Pope:15.312 PPG,Bruce Brown:14.379 PPG,Jeff Green:7.521 PPG,Reggie Jackson:6.542 PPG,Vlatko Čančar:3.807 PPG,Christian Braun:3.3 PPG
Suns,0.419%,1000,Devin Booker:37.132 PPG,Kevin Durant:33.866 PPG,Deandre Ayton:23.387 PPG,Chris Paul:17.743 PPG,Cameron Payne:9.57 PPG,Terrence Ross:8.034 PPG,Landry Shamet:7.94 PPG,Torrey Craig:7.755 PPG,Damion Lee:6.949 PPG,Josh Okogie:5.299 PPG
