Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bulls,0.688%,1000,DeMar DeRozan:39.744 PPG,Zach LaVine:38.785 PPG,Nikola Vučević:28.694 PPG,Patrick Williams:13.787 PPG,Ayo Dosunmu:13.091 PPG,Coby White:8.556 PPG,Goran Dragić:7.751 PPG,Alex Caruso:6.312 PPG,Javonte Green:4.908 PPG,Andre Drummond:4.6 PPG
Knicks,0.312%,1000,Julius Randle:34.694 PPG,RJ Barrett:28.495 PPG,Jalen Brunson:28.129 PPG,Immanuel Quickley:13.422 PPG,Quentin Grimes:12.938 PPG,Mitchell Robinson:8.73 PPG,Cam Reddish:8.385 PPG,Evan Fournier:7.111 PPG,Obi Toppin:6.873 PPG,Isaiah Hartenstein:5.202 PPG
