Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Hornets,0.238%,1000,LaMelo Ball:28.463 PPG,Terry Rozier:23.942 PPG,Kelly Oubre Jr.:22.147 PPG,P.J. Washington:16.393 PPG,Gordon Hayward:14.561 PPG,Dennis Smith Jr.:11.566 PPG,Jalen McDaniels:10.787 PPG,Mason Plumlee:10.252 PPG,Nick Richards:6.694 PPG,Théo Maledon:3.812 PPG
Lakers,0.762%,1000,LeBron James:44.46 PPG,Anthony Davis:34.559 PPG,Lonnie Walker IV:19.393 PPG,Russell Westbrook:17.215 PPG,Austin Reaves:12.081 PPG,Dennis Schröder:11.735 PPG,Thomas Bryant:9.983 PPG,Patrick Beverley:7.477 PPG,Troy Brown Jr.:7.436 PPG,Wenyen Gabriel:3.819 PPG
