Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Jazz,0.811%,1000,Lauri Markkanen:47.279 PPG,Jordan Clarkson:39.048 PPG,Kelly Olynyk:17.587 PPG,Collin Sexton:17.229 PPG,Kris Dunn:16.372 PPG,Walker Kessler:11.602 PPG,Talen Horton-Tucker:9.49 PPG,Ochai Agbaji:6.453 PPG,Damian Jones:4.499 PPG,Rudy Gay:4.405 PPG
Heat,0.189%,1000,Tyler Herro:26.306 PPG,Bam Adebayo:25.089 PPG,Jimmy Butler:20.964 PPG,Max Strus:16.676 PPG,Kyle Lowry:13.563 PPG,Victor Oladipo:12.636 PPG,Gabe Vincent:11.407 PPG,Caleb Martin:11.202 PPG,Kevin Love:7.137 PPG,Haywood Highsmith:4.882 PPG
