Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Knicks,0.587%,1000,Julius Randle:36.238 PPG,Jalen Brunson:33.151 PPG,RJ Barrett:29.93 PPG,Immanuel Quickley:15.187 PPG,Quentin Grimes:14.435 PPG,Mitchell Robinson:9.036 PPG,Cam Reddish:9.01 PPG,Evan Fournier:6.325 PPG,Obi Toppin:6.025 PPG,Isaiah Hartenstein:4.848 PPG
Raptors,0.413%,1000,Pascal Siakam:31.226 PPG,Fred VanVleet:25.215 PPG,OG Anunoby:23.355 PPG,Gary Trent Jr.:23.25 PPG,Scottie Barnes:19.98 PPG,Chris Boucher:10.426 PPG,Precious Achiuwa:9.653 PPG,Otto Porter Jr.:5.891 PPG,Thaddeus Young:5.542 PPG,Juancho Hernangómez:3.659 PPG
