Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Warriors,0.433%,1000,Stephen Curry:33.744 PPG,Klay Thompson:24.145 PPG,Jordan Poole:21.372 PPG,Andrew Wiggins:21.083 PPG,Donte DiVincenzo:13.578 PPG,Anthony Lamb:10.814 PPG,Jonathan Kuminga:10.65 PPG,Ty Jerome:9.446 PPG,Kevon Looney:9.344 PPG,Draymond Green:8.409 PPG
Timberwolves,0.567%,1000,Anthony Edwards:31.738 PPG,Karl-Anthony Towns:24.679 PPG,D'Angelo Russell:19.77 PPG,Jaylen Nowell:15.905 PPG,Naz Reid:14.165 PPG,Jaden McDaniels:13.899 PPG,Rudy Gobert:13.216 PPG,Taurean Prince:12.959 PPG,Kyle Anderson:12.124 PPG,Austin Rivers:8.52 PPG
