Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Hawks,0.661%,1000,Trae Young:33.764 PPG,Dejounte Murray:33.212 PPG,Bogdan Bogdanović:21.157 PPG,De'Andre Hunter:19.354 PPG,John Collins:16.481 PPG,Clint Capela:13.816 PPG,AJ Griffin:10.139 PPG,Onyeka Okongwu:9.662 PPG,Justin Holiday:3.443 PPG,Aaron Holiday:3.17 PPG
Raptors,0.337%,1000,Pascal Siakam:30.935 PPG,Fred VanVleet:24.538 PPG,Gary Trent Jr.:22.994 PPG,OG Anunoby:22.965 PPG,Scottie Barnes:19.642 PPG,Chris Boucher:9.912 PPG,Precious Achiuwa:9.113 PPG,Otto Porter Jr.:5.814 PPG,Thaddeus Young:5.64 PPG,Juancho Hernangómez:3.471 PPG
