Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pelicans,0.531%,1000,CJ McCollum:25.205 PPG,Zion Williamson:24.705 PPG,Brandon Ingram:23.634 PPG,Jonas Valančiūnas:18.23 PPG,Josh Richardson:13.396 PPG,Trey Murphy III:12.673 PPG,Naji Marshall:11.675 PPG,Jose Alvarado:11.451 PPG,Larry Nance Jr.:9.518 PPG,Herbert Jones:8.229 PPG
Lakers,0.468%,1000,LeBron James:34.182 PPG,Anthony Davis:24.968 PPG,Lonnie Walker IV:17.176 PPG,D'Angelo Russell:16.4 PPG,Malik Beasley:13.672 PPG,Rui Hachimura:12.416 PPG,Dennis Schröder:10.751 PPG,Troy Brown Jr.:9.67 PPG,Austin Reaves:8.964 PPG,Jarred Vanderbilt:8.817 PPG
