Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Cavaliers,0.798%,1000,Donovan Mitchell:43.644 PPG,Darius Garland:34.397 PPG,Evan Mobley:24.807 PPG,Jarrett Allen:21.883 PPG,Caris LeVert:16.456 PPG,Cedi Osman:9.686 PPG,Isaac Okoro:6.983 PPG,Dean Wade:5.619 PPG,Lamar Stevens:5.075 PPG,Ricky Rubio:4.187 PPG
Heat,0.202%,1000,Tyler Herro:25.572 PPG,Bam Adebayo:24.273 PPG,Jimmy Butler:20.712 PPG,Max Strus:16.793 PPG,Victor Oladipo:13.494 PPG,Kyle Lowry:12.921 PPG,Gabe Vincent:12.331 PPG,Caleb Martin:11.049 PPG,Kevin Love:8.445 PPG,Haywood Highsmith:5.231 PPG
