Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Hawks,0.511%,1000,Trae Young:38.999 PPG,Dejounte Murray:36.69 PPG,De'Andre Hunter:23.344 PPG,John Collins:19.397 PPG,Clint Capela:14.65 PPG,AJ Griffin:8.335 PPG,Onyeka Okongwu:7.122 PPG,Justin Holiday:5.55 PPG,Aaron Holiday:4.382 PPG,Trent Forrest:0.39 PPG
Magic,0.489%,1000,Paolo Banchero:35.158 PPG,Franz Wagner:31.799 PPG,Cole Anthony:24.191 PPG,Bol Bol:18.505 PPG,Gary Harris:18.207 PPG,Terrence Ross:12.687 PPG,R.J. Hampton:6.281 PPG,Moritz Wagner:4.683 PPG,Caleb Houstan:4.289 PPG,Kevon Harris:1.972 PPG
