Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.346%,1000,Tyrese Haliburton:36.416 PPG,Buddy Hield:30.211 PPG,Bennedict Mathurin:24.538 PPG,Myles Turner:24.154 PPG,Jalen Smith:12.97 PPG,Aaron Nesmith:8.728 PPG,Andrew Nembhard:8.517 PPG,Isaiah Jackson:5.694 PPG,T.J. McConnell:5.485 PPG,Oshae Brissett:3.47 PPG
Kings,0.654%,1000,De'Aaron Fox:40.245 PPG,Kevin Huerter:29.35 PPG,Domantas Sabonis:25.282 PPG,Malik Monk:18.997 PPG,Keegan Murray:18.005 PPG,Harrison Barnes:16.869 PPG,Davion Mitchell:8.561 PPG,Terence Davis:5.93 PPG,Chimezie Metu:4.029 PPG,Richaun Holmes:2.699 PPG
