Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bucks,0.243%,1000,Giannis Antetokounmpo:39.335 PPG,Jrue Holiday:27.058 PPG,Brook Lopez:21.674 PPG,Bobby Portis:16.415 PPG,Khris Middleton:13.016 PPG,Grayson Allen:11.511 PPG,Jevon Carter:10.072 PPG,Pat Connaughton:6.184 PPG,Jordan Nwora:6.004 PPG,George Hill:4.035 PPG
Mavericks,0.756%,1000,Luka Dončić:57.308 PPG,Spencer Dinwiddie:28.584 PPG,Christian Wood:22.516 PPG,Tim Hardaway Jr.:18.081 PPG,Dorian Finney-Smith:17.395 PPG,Maxi Kleber:8.751 PPG,Josh Green:7.471 PPG,Reggie Bullock:7.284 PPG,Dwight Powell:5.118 PPG,JaVale McGee:2.086 PPG
