Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.61%,1000,Pascal Siakam:34.194 PPG,OG Anunoby:30.204 PPG,Fred VanVleet:25.961 PPG,Gary Trent Jr.:23.014 PPG,Scottie Barnes:22.697 PPG,Chris Boucher:11.0 PPG,Thaddeus Young:4.658 PPG,Juancho Hernangómez:4.035 PPG,Malachi Flynn:3.448 PPG,Christian Koloko:2.844 PPG
Magic,0.39%,1000,Paolo Banchero:32.294 PPG,Franz Wagner:31.682 PPG,Bol Bol:18.093 PPG,Cole Anthony:17.521 PPG,Moritz Wagner:12.845 PPG,Terrence Ross:12.419 PPG,Markelle Fultz:12.398 PPG,Mo Bamba:8.077 PPG,R.J. Hampton:5.326 PPG,Caleb Houstan:4.087 PPG
