Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Grizzlies,0.475%,1000,Ja Morant:34.975 PPG,Desmond Bane:29.542 PPG,Dillon Brooks:20.789 PPG,Jaren Jackson Jr.:19.165 PPG,Tyus Jones:11.643 PPG,Steven Adams:10.878 PPG,Santi Aldama:10.233 PPG,Brandon Clarke:9.535 PPG,Luke Kennard:6.975 PPG,John Konchar:6.635 PPG
Rockets,0.523%,1000,Jalen Green:36.811 PPG,Kevin Porter Jr.:34.536 PPG,Alperen Şengün:21.552 PPG,Jabari Smith Jr.:18.518 PPG,Kenyon Martin Jr.:16.971 PPG,Jae'Sean Tate:10.691 PPG,Tari Eason:10.088 PPG,TyTy Washington Jr.:4.642 PPG,Daishen Nix:3.938 PPG,Usman Garuba:2.623 PPG
