Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.819%,1000,Joel Embiid:43.035 PPG,James Harden:32.745 PPG,Tyrese Maxey:29.899 PPG,Tobias Harris:25.106 PPG,De'Anthony Melton:14.596 PPG,Georges Niang:9.333 PPG,Shake Milton:8.849 PPG,P.J. Tucker:4.771 PPG,Jalen McDaniels:3.252 PPG,Danuel House Jr.:3.084 PPG
Heat,0.181%,1000,Tyler Herro:26.714 PPG,Bam Adebayo:24.537 PPG,Jimmy Butler:20.701 PPG,Max Strus:17.204 PPG,Victor Oladipo:13.346 PPG,Kyle Lowry:13.325 PPG,Gabe Vincent:12.043 PPG,Caleb Martin:10.871 PPG,Kevin Love:7.996 PPG,Haywood Highsmith:5.064 PPG
