Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Knicks,0.22%,1000,Julius Randle:32.777 PPG,Jalen Brunson:30.808 PPG,RJ Barrett:27.931 PPG,Immanuel Quickley:14.206 PPG,Quentin Grimes:13.915 PPG,Mitchell Robinson:8.462 PPG,Cam Reddish:7.969 PPG,Evan Fournier:5.9 PPG,Obi Toppin:5.482 PPG,Isaiah Hartenstein:4.254 PPG
Nets,0.78%,1000,Kyrie Irving:45.667 PPG,Kevin Durant:41.883 PPG,Nic Claxton:17.152 PPG,Royce O'Neale:16.282 PPG,Seth Curry:11.002 PPG,Joe Harris:10.395 PPG,Ben Simmons:9.618 PPG,T.J. Warren:9.359 PPG,Yuta Watanabe:5.643 PPG,Cam Thomas:4.042 PPG
