Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nuggets,0.595%,1000,Nikola Jokić:34.228 PPG,Jamal Murray:26.554 PPG,Michael Porter Jr.:23.295 PPG,Aaron Gordon:21.666 PPG,Kentavious Caldwell-Pope:16.755 PPG,Bruce Brown:15.682 PPG,Bones Hyland:12.816 PPG,Jeff Green:6.853 PPG,DeAndre Jordan:3.714 PPG,Vlatko Čančar:3.388 PPG
76ers,0.404%,1000,Joel Embiid:37.159 PPG,Tyrese Maxey:28.08 PPG,James Harden:27.566 PPG,Tobias Harris:22.582 PPG,De'Anthony Melton:13.932 PPG,Shake Milton:10.223 PPG,Georges Niang:8.815 PPG,P.J. Tucker:3.79 PPG,Montrezl Harrell:3.244 PPG,Danuel House Jr.:3.094 PPG
