Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.693%,1000,Pascal Siakam:32.284 PPG,Fred VanVleet:27.455 PPG,OG Anunoby:23.507 PPG,Gary Trent Jr.:22.083 PPG,Scottie Barnes:21.033 PPG,Jakob Poeltl:16.628 PPG,Chris Boucher:8.25 PPG,Precious Achiuwa:7.668 PPG,Otto Porter Jr.:4.354 PPG,Thaddeus Young:3.239 PPG
Hornets,0.307%,1000,LaMelo Ball:29.038 PPG,Terry Rozier:26.861 PPG,Kelly Oubre Jr.:22.275 PPG,P.J. Washington:18.329 PPG,Gordon Hayward:16.117 PPG,Dennis Smith Jr.:10.43 PPG,Svi Mykhailiuk:9.779 PPG,Mark Williams:8.376 PPG,Nick Richards:7.248 PPG,Cody Martin:5.134 PPG
