Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Grizzlies,0.386%,1000,Ja Morant:32.086 PPG,Desmond Bane:28.155 PPG,Jaren Jackson Jr.:20.819 PPG,Dillon Brooks:19.128 PPG,Luke Kennard:12.378 PPG,Tyus Jones:11.91 PPG,Steven Adams:9.91 PPG,Santi Aldama:8.995 PPG,Brandon Clarke:8.434 PPG,John Konchar:5.046 PPG
Bulls,0.613%,1000,Zach LaVine:39.919 PPG,DeMar DeRozan:36.566 PPG,Nikola Vučević:29.477 PPG,Patrick Williams:13.648 PPG,Coby White:11.617 PPG,Ayo Dosunmu:11.069 PPG,Patrick Beverley:7.961 PPG,Alex Caruso:6.43 PPG,Javonte Green:3.882 PPG,Derrick Jones Jr.:3.482 PPG
