Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Celtics,0.861%,1000,Jayson Tatum:50.418 PPG,Jaylen Brown:48.146 PPG,Al Horford:18.432 PPG,Malcolm Brogdon:16.34 PPG,Derrick White:14.451 PPG,Grant Williams:13.093 PPG,Sam Hauser:7.418 PPG,Payton Pritchard:3.981 PPG,Luke Kornet:3.117 PPG,Blake Griffin:3.066 PPG
Raptors,0.138%,1000,Pascal Siakam:30.746 PPG,OG Anunoby:29.075 PPG,Fred VanVleet:24.392 PPG,Gary Trent Jr.:21.054 PPG,Scottie Barnes:20.704 PPG,Chris Boucher:10.239 PPG,Thaddeus Young:4.49 PPG,Malachi Flynn:3.315 PPG,Dalano Banton:3.193 PPG,Christian Koloko:2.746 PPG
