Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Cavaliers,0.323%,1000,Donovan Mitchell:37.009 PPG,Darius Garland:27.081 PPG,Evan Mobley:17.654 PPG,Jarrett Allen:16.036 PPG,Caris LeVert:15.005 PPG,Cedi Osman:12.07 PPG,Kevin Love:10.344 PPG,Dean Wade:8.345 PPG,Lamar Stevens:6.8 PPG,Isaac Okoro:6.522 PPG
Trailblazers,0.677%,1000,Damian Lillard:40.651 PPG,Anfernee Simons:36.632 PPG,Jerami Grant:33.193 PPG,Jusuf Nurkić:16.542 PPG,Josh Hart:14.157 PPG,Justise Winslow:8.562 PPG,Shaedon Sharpe:7.997 PPG,Drew Eubanks:5.232 PPG,Gary Payton II:3.684 PPG,Trendon Watford:3.43 PPG
