Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pistons,0.381%,1000,Cade Cunningham:30.64 PPG,Bojan Bogdanović:27.305 PPG,Jaden Ivey:22.465 PPG,Saddiq Bey:19.851 PPG,Alec Burks:13.92 PPG,Isaiah Stewart:13.277 PPG,Marvin Bagley III:10.829 PPG,Jalen Duren:6.58 PPG,Killian Hayes:6.071 PPG,Isaiah Livers:5.939 PPG
Clippers,0.616%,1000,Paul George:43.956 PPG,Marcus Morris:27.824 PPG,Reggie Jackson:16.098 PPG,John Wall:15.193 PPG,Ivica Zubac:15.044 PPG,Norman Powell:13.533 PPG,Kawhi Leonard:10.956 PPG,Luke Kennard:10.235 PPG,Terance Mann:6.56 PPG,Nicolas Batum:5.48 PPG
