Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Wizards,0.621%,1000,Bradley Beal:37.328 PPG,Kyle Kuzma:30.57 PPG,Kristaps Porziņģis:28.701 PPG,Rui Hachimura:13.535 PPG,Corey Kispert:12.182 PPG,Monte Morris:11.854 PPG,Will Barton:9.017 PPG,Deni Avdija:7.969 PPG,Delon Wright:7.735 PPG,Jordan Goodwin:6.885 PPG
Heat,0.378%,1000,Tyler Herro:26.883 PPG,Bam Adebayo:24.04 PPG,Jimmy Butler:23.276 PPG,Max Strus:22.63 PPG,Kyle Lowry:17.887 PPG,Caleb Martin:13.379 PPG,Gabe Vincent:12.083 PPG,Orlando Robinson:7.108 PPG,Duncan Robinson:6.175 PPG,Nikola Jović:4.405 PPG
